177,0,0.0,0.0
178,0,0.0,0.0
179,basegame,0.8,0.0
180,basegame,0.5,0.0
181,0,0.0,0.0
182,0,0.0,0.0
183,basegame,0.3,0.0
184,0,0.0,0.0
185,0,0.0,0.0
186,basegame,6.9,0.0
187,0,0.0,0.0
188,0,0.0,0.0
189,0,0.0,0.0
190,0,0.0,0.0
191,0,0.0,0.0
192,0,0.0,0.0
193,0,0.0,0.0
194,basegame,1.0,0.0
195,basegame,0.3,0.0
196,0,0.0,0.0
197,0,0.0,0.0
198,0,0.0,0.0
199,0,0.0,0.0
200,0,0.0,0.0
201,0,0.0,0.0
202,0,0.0,0.0
203,0,0.0,0.0
204,0,0.0,0.0
205,basegame,2.9,0.0
206,0,0.0,0.0
207,freegame,0.0,72.6
208,basegame,9.0,0.0
209,basegame,9.7,0.0
210,basegame,0.2,0.0
211,0,0.0,0.0
212,0,0.0,0.0
213,basegame,4.0,0.0
214,basegame,0.1,0.0
215,0,0.0,0.0
216,basegame,4.5,0.0
217,basegame,0.1,0.0
218,basegame,0.8,0.0
219,freegame,0.0,605.0
220,basegame,0.3,0.0
221,basegame,0.2,0.0
222,0,0.0,0.0
223,basegame,5.0,0.0
224,freegame,0.0,4069.4
225,freegame,0.0,3727.4
226,basegame,0.3,0.0
227,freegame,0.0,418.3
228,0,0.0,0.0
229,basegame,0.8,0.0
230,0,0.0,0.0
231,basegame,8.4,0.0
232,0,0.0,0.0
233,0,0.0,0.0
234,0,0.0,0.0
235,basegame,0.9,0.0
236,basegame,0.4,0.0
237,0,0.0,0.0
238,0,0.0,0.0
239,freegame,0.0,2420.5
240,0,0.0,0.0
241,0,0.0,0.0
242,basegame,0.2,0.0
243,0,0.0,0.0
244,basegame,0.1,0.0
245,0,0.0,0.0
246,0,0.0,0.0
247,basegame,0.7,0.0
248,basegame,2.0,0.0
249,0,0.0,0.0
250,freegame,0.0,397.2
251,0,0.0,0.0
252,basegame,10.1,0.0
253,0,0.0,0.0
254,basegame,0.7,0.0
255,basegame,1.2,0.0
256,basegame,0.4,0.0
257,freegame,0.0,553.0
258,0,0.0,0.0
259,basegame,1.6,0.0
260,basegame,0.3,0.0
261,freegame,0.4,753.4
262,0,0.0,0.0
263,basegame,2.3,0.0
264,basegame,39.1,0.0
265,basegame,6.0,0.0
266,0,0.0,0.0
267,0,0.0,0.0
268,basegame,11.0,0.0
269,0,0.0,0.0
270,basegame,6.0,0.0
271,basegame,0.2,0.0
272,basegame,0.1,0.0
273,basegame,0.2,0.0
274,0,0.0,0.0
275,0,0.0,0.0
276,0,0.0,0.0
277,basegame,3.6,0.0
278,0,0.0,0.0
279,basegame,23.7,0.0
280,0,0.0,0.0
281,freegame,0.2,5000
282,freegame,0.0,819.7
283,basegame,0.3,0.0
284,basegame,52.5,0.0
285,basegame,1.0,0.0
286,0,0.0,0.0
287,freegame,0.0,641.7
288,basegame,2.0,0.0
289,basegame,0.2,0.0
290,basegame,5.0,0.0
291,0,0.0,0.0
292,basegame,0.4,0.0
293,0,0.0,0.0
294,0,0.0,0.0
295,basegame,3.0,0.0
296,freegame,0.1,272.9
297,basegame,1.0,0.0
298,basegame,0.1,0.0
299,basegame,1.3,0.0
300,freegame,0.0,664.0
301,0,0.0,0.0
302,0,0.0,0.0
303,basegame,3.0,0.0
304,0,0.0,0.0
305,0,0.0,0.0
306,freegame,0.0,677.6
307,basegame,1.2,0.0
308,freegame,0.3,721.6
309,0,0.0,0.0
310,0,0.0,0.0
311,basegame,1.2,0.0
312,basegame,4.9,0.0
313,0,0.0,0.0
314,basegame,0.6,0.0
315,0,0.0,0.0
316,basegame,4.8,0.0
317,basegame,0.8,0.0
318,0,0.0,0.0
319,basegame,0.6,0.0
320,0,0.0,0.0
321,basegame,1.0,0.0
322,freegame,0.0,1303.8
323,0,0.0,0.0
324,basegame,11.0,0.0
325,basegame,0.6,0.0
326,basegame,60.0,0.0
327,basegame,0.2,0.0
328,0,0.0,0.0
329,0,0.0,0.0
330,0,0.0,0.0
331,basegame,0.6,0.0
332,0,0.0,0.0
333,0,0.0,0.0
334,0,0.0,0.0
335,basegame,0.6,0.0
336,freegame,0.0,1441.1
337,basegame,0.5,0.0
338,basegame,0.5,0.0
339,basegame,2.0,0.0
340,0,0.0,0.0
341,freegame,10.9,5000
342,basegame,0.4,0.0
343,basegame,9.0,0.0
344,freegame,0.0,4158.5
345,basegame,1.2,0.0
346,basegame,3.2,0.0
347,0,0.0,0.0
348,basegame,0.2,0.0
349,basegame,20.5,0.0
350,0,0.0,0.0
351,basegame,0.5,0.0
352,0,0.0,0.0
353,basegame,2.3,0.0
354,basegame,2.2,0.0
355,freegame,0.0,35.3
356,0,0.0,0.0
357,0,0.0,0.0
358,0,0.0,0.0
359,basegame,2.4,0.0
360,0,0.0,0.0
361,0,0.0,0.0
362,0,0.0,0.0
363,basegame,0.3,0.0
364,basegame,0.1,0.0
365,0,0.0,0.0
366,basegame,0.5,0.0
367,0,0.0,0.0
368,0,0.0,0.0
369,basegame,1.0,0.0
370,basegame,1.2,0.0
371,basegame,0.3,0.0
372,0,0.0,0.0
373,basegame,1.4,0.0
374,freegame,0.0,231.5
375,0,0.0,0.0
376,0,0.0,0.0
377,freegame,0.0,1473.2
378,basegame,1.5,0.0
379,0,0.0,0.0
380,0,0.0,0.0
381,0,0.0,0.0
382,basegame,1.2,0.0
383,0,0.0,0.0
384,basegame,2.9,0.0
385,basegame,30.0,0.0
386,freegame,0.0,355.7
387,basegame,0.3,0.0
388,basegame,1.8,0.0
389,basegame,13.9,0.0
390,0,0.0,0.0
391,basegame,2.0,0.0
392,freegame,0.0,360.1
393,basegame,2.0,0.0
394,basegame,10.0,0.0
395,basegame,0.6,0.0
396,freegame,0.0,169.3
397,0,0.0,0.0
398,0,0.0,0.0
399,freegame,0.0,1275.3
400,0,0.0,0.0
401,basegame,0.4,0.0
402,basegame,0.4,0.0
403,basegame,0.2,0.0
404,freegame,3.0,95.4
405,0,0.0,0.0
406,basegame,0.9,0.0
407,0,0.0,0.0
408,0,0.0,0.0
409,basegame,0.9,0.0
410,basegame,0.2,0.0
411,basegame,3.0,0.0
412,freegame,0.0,247.0
413,basegame,0.6,0.0
414,0,0.0,0.0
415,freegame,0.0,597.9
416,0,0.0,0.0
417,basegame,46.3,0.0
418,basegame,10.0,0.0
419,basegame,3.0,0.0
420,basegame,0.3,0.0
421,0,0.0,0.0
422,0,0.0,0.0
423,0,0.0,0.0
424,0,0.0,0.0
425,0,0.0,0.0
426,basegame,14.0,0.0
427,basegame,2.0,0.0
428,basegame,1.2,0.0
429,basegame,0.6,0.0
430,basegame,1.5,0.0
431,basegame,1.6,0.0
432,basegame,1.0,0.0
433,0,0.0,0.0
434,0,0.0,0.0
435,basegame,3.0,0.0
436,basegame,1.8,0.0
437,basegame,0.3,0.0
438,basegame,1.1,0.0
439,basegame,0.6,0.0
440,basegame,0.3,0.0
441,0,0.0,0.0
442,basegame,0.1,0.0
443,freegame,0.0,163.7
444,0,0.0,0.0
445,0,0.0,0.0
446,0,0.0,0.0
447,0,0.0,0.0
448,basegame,7.0,0.0
449,0,0.0,0.0
450,0,0.0,0.0
451,0,0.0,0.0
452,basegame,1.0,0.0
453,freegame,0.0,403.9
454,0,0.0,0.0
455,basegame,1.3,0.0
456,freegame,0.0,1899.0
457,basegame,0.6,0.0
458,freegame,0.0,213.0
459,basegame,1.3,0.0
460,0,0.0,0.0
461,freegame,0.0,43.0
462,0,0.0,0.0
463,basegame,2.0,0.0
464,0,0.0,0.0
465,0,0.0,0.0
466,0,0.0,0.0
467,basegame,5.1,0.0
468,freegame,0.0,1082.0
469,basegame,0.5,0.0
470,0,0.0,0.0
471,basegame,3.0,0.0
472,0,0.0,0.0
473,0,0.0,0.0
474,0,0.0,0.0
475,freegame,0.0,938.8
476,basegame,0.5,0.0
477,0,0.0,0.0
478,basegame,40.0,0.0
479,0,0.0,0.0
480,freegame,0.0,450.6
481,0,0.0,0.0
482,basegame,0.5,0.0
483,0,0.0,0.0
484,freegame,0.5,71.5
485,basegame,2.9,0.0
486,0,0.0,0.0
487,basegame,7.4,0.0
488,0,0.0,0.0
489,0,0.0,0.0
490,0,0.0,0.0
491,0,0.0,0.0
492,0,0.0,0.0
493,0,0.0,0.0
494,basegame,0.3,0.0
495,0,0.0,0.0
496,freegame,0.3,3659.5
497,0,0.0,0.0
498,freegame,0.2,998.6
499,0,0.0,0.0
500,basegame,3.4,0.0
501,basegame,1.0,0.0
502,basegame,0.5,0.0
503,basegame,2.4,0.0
504,0,0.0,0.0
505,0,0.0,0.0
506,basegame,0.7,0.0
507,0,0.0,0.0
508,basegame,0.1,0.0
509,0,0.0,0.0
510,freegame,0.0,1368.3
511,basegame,1.5,0.0
512,freegame,0.0,241.5
513,basegame,10.2,0.0
514,0,0.0,0.0
515,basegame,23.9,0.0
516,0,0.0,0.0
517,basegame,2.5,0.0
518,basegame,1.5,0.0
519,0,0.0,0.0
520,basegame,1.0,0.0
521,basegame,0.5,0.0
522,freegame,0.0,334.5
523,basegame,1.0,0.0
524,basegame,2.2,0.0
525,0,0.0,0.0
526,0,0.0,0.0
527,0,0.0,0.0
528,basegame,3.0,0.0
529,0,0.0,0.0
530,basegame,1.7,0.0
531,basegame,0.6,0.0
532,basegame,0.3,0.0
533,basegame,4.7,0.0
534,basegame,4.0,0.0
535,0,0.0,0.0
536,basegame,0.2,0.0
537,0,0.0,0.0
538,basegame,0.7,0.0
539,0,0.0,0.0
540,0,0.0,0.0
541,basegame,0.3,0.0
542,0,0.0,0.0
543,basegame,2.0,0.0
544,0,0.0,0.0
545,freegame,0.0,143.7
546,basegame,0.1,0.0
547,0,0.0,0.0
548,0,0.0,0.0
549,0,0.0,0.0
550,0,0.0,0.0
551,basegame,0.1,0.0
552,basegame,0.3,0.0
553,basegame,0.6,0.0
554,basegame,3.0,0.0
555,basegame,4.0,0.0
556,basegame,0.3,0.0
557,basegame,2.1,0.0
558,basegame,1.5,0.0
559,freegame,0.0,427.1
560,basegame,0.6,0.0
561,basegame,2.4,0.0
562,basegame,8.3,0.0
563,basegame,1.8,0.0
564,0,0.0,0.0
565,basegame,10.0,0.0
566,basegame,0.2,0.0
567,freegame,0.0,649.9
568,freegame,0.0,21.4
569,0,0.0,0.0
570,basegame,3.2,0.0
571,0,0.0,0.0
572,0,0.0,0.0
573,basegame,2.2,0.0
574,basegame,0.4,0.0
575,basegame,0.3,0.0
576,0,0.0,0.0
577,0,0.0,0.0
578,0,0.0,0.0
579,basegame,7.4,0.0
580,0,0.0,0.0
581,0,0.0,0.0
582,0,0.0,0.0
583,basegame,0.4,0.0
584,basegame,8.2,0.0
585,0,0.0,0.0
586,basegame,0.3,0.0
587,basegame,3.0,0.0
588,basegame,58.5,0.0
589,basegame,4.2,0.0
590,basegame,0.6,0.0
591,basegame,0.2,0.0
592,0,0.0,0.0
593,basegame,4.3,0.0
594,basegame,0.3,0.0
595,basegame,0.3,0.0
596,basegame,0.2,0.0
597,0,0.0,0.0
598,0,0.0,0.0
599,basegame,0.1,0.0
600,basegame,4.2,0.0
601,basegame,0.5,0.0
602,basegame,0.3,0.0
603,basegame,0.2,0.0
604,0,0.0,0.0
605,0,0.0,0.0
606,0,0.0,0.0
607,basegame,21.6,0.0
608,basegame,1.0,0.0
609,basegame,0.3,0.0
610,basegame,0.2,0.0
611,basegame,0.7,0.0
612,0,0.0,0.0
613,0,0.0,0.0
614,basegame,1.0,0.0
615,basegame,0.2,0.0
616,0,0.0,0.0
617,basegame,2.9,0.0
618,0,0.0,0.0
619,basegame,0.4,0.0
620,basegame,0.8,0.0
621,basegame,3.5,0.0
622,0,0.0,0.0
623,basegame,0.3,0.0
624,basegame,3.1,0.0
625,0,0.0,0.0
626,freegame,0.0,3950.5
627,basegame,6.5,0.0
628,basegame,1.5,0.0
629,0,0.0,0.0
630,0,0.0,0.0
631,0,0.0,0.0
632,freegame,1.2,1395.3
633,basegame,60.1,0.0
634,0,0.0,0.0
635,0,0.0,0.0
636,basegame,0.4,0.0
637,basegame,0.7,0.0
638,0,0.0,0.0
639,0,0.0,0.0
640,0,0.0,0.0
641,0,0.0,0.0
642,0,0.0,0.0
643,basegame,0.6,0.0
644,basegame,1.8,0.0
645,basegame,3.0,0.0
646,0,0.0,0.0
647,basegame,0.3,0.0
648,0,0.0,0.0
649,basegame,10.0,0.0
650,0,0.0,0.0
651,0,0.0,0.0
652,basegame,2.9,0.0
653,0,0.0,0.0
654,basegame,3.0,0.0
655,freegame,0.0,34.7
656,basegame,0.1,0.0
657,0,0.0,0.0
658,0,0.0,0.0
659,0,0.0,0.0
660,basegame,0.2,0.0
661,0,0.0,0.0
662,0,0.0,0.0
663,0,0.0,0.0
664,basegame,0.2,0.0
665,0,0.0,0.0
666,0,0.0,0.0
667,basegame,0.5,0.0
668,0,0.0,0.0
669,basegame,0.3,0.0
670,0,0.0,0.0
671,0,0.0,0.0
672,0,0.0,0.0
673,0,0.0,0.0
674,0,0.0,0.0
675,0,0.0,0.0
676,basegame,9.0,0.0
677,basegame,0.6,0.0
678,basegame,2.4,0.0
679,basegame,3.0,0.0
680,basegame,0.6,0.0
681,basegame,8.0,0.0
682,0,0.0,0.0
683,basegame,4.6,0.0
684,freegame,0.0,366.7
685,basegame,1.2,0.0
686,freegame,0.0,464.9
687,0,0.0,0.0
688,basegame,3.4,0.0
689,basegame,4.0,0.0
690,0,0.0,0.0
691,basegame,47.2,0.0
692,basegame,2.1,0.0
693,basegame,0.2,0.0
694,0,0.0,0.0
695,basegame,0.4,0.0
696,basegame,0.8,0.0
697,0,0.0,0.0
698,basegame,3.0,0.0
699,basegame,0.5,0.0
700,basegame,3.9,0.0
701,basegame,0.9,0.0
702,basegame,0.1,0.0
703,basegame,1.6,0.0
704,basegame,0.1,0.0
705,0,0.0,0.0
706,0,0.0,0.0
707,0,0.0,0.0
708,0,0.0,0.0
709,0,0.0,0.0
710,0,0.0,0.0
711,freegame,1.0,274.0
712,basegame,4.6,0.0
713,basegame,23.0,0.0
714,0,0.0,0.0
715,0,0.0,0.0
716,0,0.0,0.0
717,basegame,14.2,0.0
718,freegame,4.3,47.6
719,0,0.0,0.0
720,basegame,4.2,0.0
721,basegame,6.0,0.0
722,basegame,0.6,0.0
723,0,0.0,0.0
724,basegame,3.0,0.0
725,0,0.0,0.0
726,basegame,0.7,0.0
727,basegame,0.3,0.0
728,0,0.0,0.0
729,0,0.0,0.0
730,basegame,2.7,0.0
731,basegame,0.2,0.0
732,0,0.0,0.0
733,basegame,9.0,0.0
734,basegame,3.0,0.0
735,basegame,0.8,0.0
736,basegame,0.7,0.0
737,0,0.0,0.0
738,0,0.0,0.0
739,basegame,0.4,0.0
740,0,0.0,0.0
741,basegame,1.9,0.0
742,0,0.0,0.0
743,basegame,4.0,0.0
744,basegame,3.0,0.0
745,0,0.0,0.0
746,freegame,0.2,50.0
747,basegame,3.0,0.0
748,0,0.0,0.0
749,basegame,1.9,0.0
750,0,0.0,0.0
751,basegame,0.2,0.0
752,0,0.0,0.0
753,basegame,0.3,0.0
754,freegame,0.6,1982.5
755,0,0.0,0.0
756,freegame,1.0,1075.3
757,0,0.0,0.0
758,0,0.0,0.0
759,0,0.0,0.0
760,0,0.0,0.0
761,basegame,1.4,0.0
762,0,0.0,0.0
763,0,0.0,0.0
764,basegame,1.0,0.0
765,basegame,0.3,0.0
766,0,0.0,0.0
767,0,0.0,0.0
768,0,0.0,0.0
769,basegame,9.2,0.0
770,0,0.0,0.0
771,0,0.0,0.0
772,0,0.0,0.0
773,basegame,9.0,0.0
774,0,0.0,0.0
775,basegame,0.4,0.0
776,basegame,12.1,0.0
777,basegame,0.6,0.0
778,basegame,0.7,0.0
779,basegame,0.1,0.0
780,basegame,4.7,0.0
781,basegame,10.3,0.0
782,basegame,20.0,0.0
783,freegame,0.0,1004.3
784,0,0.0,0.0
785,basegame,0.1,0.0
786,basegame,3.0,0.0
787,basegame,0.2,0.0
788,basegame,3.3,0.0
789,freegame,0.1,2410.1
790,0,0.0,0.0
791,freegame,0.3,552.3
792,freegame,0.0,64.3
793,0,0.0,0.0
794,0,0.0,0.0
795,freegame,0.0,33.6
796,basegame,0.3,0.0
797,basegame,0.2,0.0
798,basegame,0.2,0.0
799,basegame,2.3,0.0
800,basegame,13.0,0.0
801,0,0.0,0.0
802,0,0.0,0.0
803,basegame,0.4,0.0
804,basegame,1.0,0.0
805,basegame,1.2,0.0
806,0,0.0,0.0
807,0,0.0,0.0
808,basegame,1.2,0.0
809,basegame,1.0,0.0
810,0,0.0,0.0
811,0,0.0,0.0
812,basegame,2.0,0.0
813,0,0.0,0.0
814,basegame,0.5,0.0
815,0,0.0,0.0
816,basegame,1.0,0.0
817,basegame,0.8,0.0
818,basegame,0.5,0.0
819,0,0.0,0.0
820,0,0.0,0.0
821,basegame,0.3,0.0
822,basegame,3.4,0.0
823,basegame,3.0,0.0
824,0,0.0,0.0
825,basegame,0.3,0.0
826,0,0.0,0.0
827,basegame,3.0,0.0
828,freegame,0.0,233.3
829,basegame,0.3,0.0
830,0,0.0,0.0
831,basegame,0.3,0.0
832,basegame,18.0,0.0
833,basegame,2.3,0.0
834,basegame,1.1,0.0
835,basegame,2.2,0.0
836,basegame,2.3,0.0
837,basegame,0.3,0.0
838,basegame,1.2,0.0
839,basegame,11.0,0.0
840,0,0.0,0.0
841,freegame,0.2,5000
842,basegame,5.7,0.0
843,0,0.0,0.0
844,0,0.0,0.0
845,0,0.0,0.0
846,basegame,2.8,0.0
847,basegame,40.0,0.0
848,freegame,0.0,414.5
849,basegame,2.0,0.0
850,freegame,0.0,1092.5
851,basegame,0.1,0.0
852,basegame,0.1,0.0
853,basegame,40.0,0.0
854,basegame,5.0,0.0
855,freegame,0.0,224.0
856,basegame,1.0,0.0
857,freegame,2.6,2.3
858,0,0.0,0.0
859,basegame,1.7,0.0
860,0,0.0,0.0
861,basegame,1.0,0.0
862,freegame,0.0,461.8
863,0,0.0,0.0
864,basegame,1.2,0.0
865,0,0.0,0.0
866,0,0.0,0.0
867,basegame,10.2,0.0
868,freegame,0.0,701.5
869,basegame,0.3,0.0
870,basegame,3.2,0.0
871,basegame,1.2,0.0
872,0,0.0,0.0
873,0,0.0,0.0
874,0,0.0,0.0
875,0,0.0,0.0
876,basegame,0.1,0.0
877,basegame,0.1,0.0
878,basegame,3.3,0.0
879,0,0.0,0.0
880,basegame,2.1,0.0
881,0,0.0,0.0
882,basegame,0.6,0.0
883,0,0.0,0.0
884,0,0.0,0.0
885,basegame,1.1,0.0
886,0,0.0,0.0
887,0,0.0,0.0
888,0,0.0,0.0
889,basegame,2.0,0.0
890,basegame,2.4,0.0
891,basegame,0.9,0.0
892,basegame,2.4,0.0
893,freegame,0.0,1062.4
894,0,0.0,0.0
895,0,0.0,0.0
896,basegame,0.2,0.0
897,basegame,0.5,0.0
898,0,0.0,0.0
899,0,0.0,0.0
900,freegame,1.0,711.8
901,freegame,0.0,1418.1
902,basegame,2.0,0.0
903,basegame,0.2,0.0
904,0,0.0,0.0
905,basegame,0.6,0.0
906,basegame,0.1,0.0
907,freegame,0.0,1005.5
908,0,0.0,0.0
909,basegame,0.8,0.0
910,0,0.0,0.0
911,basegame,0.6,0.0
912,0,0.0,0.0
913,0,0.0,0.0
914,0,0.0,0.0
915,freegame,0.0,1138.5
916,0,0.0,0.0
917,0,0.0,0.0
918,0,0.0,0.0
919,basegame,7.2,0.0
920,0,0.0,0.0
921,0,0.0,0.0
922,0,0.0,0.0
923,basegame,0.1,0.0
924,basegame,0.3,0.0
925,0,0.0,0.0
926,0,0.0,0.0
927,basegame,0.3,0.0
928,basegame,0.3,0.0
929,basegame,46.0,0.0
930,basegame,1.5,0.0
931,0,0.0,0.0
932,0,0.0,0.0
933,0,0.0,0.0
934,0,0.0,0.0
935,0,0.0,0.0
936,freegame,0.0,553.8
937,basegame,4.3,0.0
938,0,0.0,0.0
939,0,0.0,0.0
940,basegame,0.6,0.0
941,basegame,6.0,0.0
942,basegame,2.5,0.0
943,basegame,3.0,0.0
944,0,0.0,0.0
945,basegame,0.2,0.0
946,0,0.0,0.0
947,0,0.0,0.0
948,basegame,8.3,0.0
949,basegame,2.7,0.0
950,basegame,0.6,0.0
951,basegame,0.1,0.0
952,0,0.0,0.0
953,0,0.0,0.0
954,basegame,6.2,0.0
955,basegame,0.3,0.0
956,0,0.0,0.0
957,basegame,1.0,0.0
958,0,0.0,0.0
959,basegame,0.7,0.0
960,basegame,1.9,0.0
961,0,0.0,0.0
962,0,0.0,0.0
963,0,0.0,0.0
964,0,0.0,0.0
965,0,0.0,0.0
966,basegame,4.0,0.0
967,basegame,0.6,0.0
968,basegame,0.3,0.0
969,0,0.0,0.0
970,basegame,46.3,0.0
971,0,0.0,0.0
972,0,0.0,0.0
973,0,0.0,0.0
974,0,0.0,0.0
975,freegame,0.0,4038.3
976,0,0.0,0.0
977,basegame,0.1,0.0
978,basegame,3.3,0.0
979,0,0.0,0.0
980,basegame,0.2,0.0
981,basegame,0.3,0.0
982,0,0.0,0.0
983,basegame,0.3,0.0
984,basegame,0.9,0.0
985,0,0.0,0.0
986,basegame,1.5,0.0
987,basegame,4.2,0.0
988,basegame,0.3,0.0
989,0,0.0,0.0
990,basegame,6.9,0.0
991,basegame,0.8,0.0
992,0,0.0,0.0
993,0,0.0,0.0
994,0,0.0,0.0
995,basegame,6.0,0.0
996,basegame,0.2,0.0
997,0,0.0,0.0
998,basegame,15.0,0.0
999,basegame,22.8,0.0
1000,basegame,0.4,0.0
1001,0,0.0,0.0
1002,0,0.0,0.0
1003,basegame,10.1,0.0
1004,0,0.0,0.0
1005,basegame,0.9,0.0
1006,basegame,0.9,0.0
1007,0,0.0,0.0
1008,basegame,6.0,0.0
1009,basegame,0.2,0.0
1010,0,0.0,0.0
1011,basegame,0.6,0.0
1012,basegame,0.3,0.0
1013,freegame,30.0,55.9
1014,0,0.0,0.0
1015,0,0.0,0.0
1016,basegame,6.0,0.0
1017,0,0.0,0.0
1018,0,0.0,0.0
1019,basegame,0.4,0.0
1020,basegame,6.0,0.0
1021,0,0.0,0.0
1022,basegame,8.9,0.0
1023,basegame,1.4,0.0
1024,0,0.0,0.0
1025,basegame,0.2,0.0
1026,0,0.0,0.0
1027,freegame,0.1,1020.7
1028,0,0.0,0.0
1029,0,0.0,0.0
1030,basegame,0.8,0.0
1031,basegame,4.2,0.0
1032,0,0.0,0.0
1033,basegame,1.1,0.0
1034,basegame,2.0,0.0
1035,0,0.0,0.0
1036,0,0.0,0.0
1037,basegame,2.2,0.0
1038,0,0.0,0.0
1039,basegame,1.0,0.0
1040,basegame,0.4,0.0
1041,basegame,1.0,0.0
1042,0,0.0,0.0
1043,basegame,0.2,0.0
1044,0,0.0,0.0
1045,basegame,1.2,0.0
1046,basegame,0.9,0.0
1047,basegame,0.1,0.0
1048,0,0.0,0.0
1049,basegame,0.9,0.0
1050,freegame,0.0,401.3
1051,basegame,3.2,0.0
1052,freegame,0.9,773.1
1053,freegame,0.0,860.0
1054,0,0.0,0.0
